datetime,branch,gender,age,nps,csi,loyalty,ces,registration,doctor_consultation,nurse_service,pharmacy_service,laboratory,emergency_response,billing_process,facility_cleanliness,staff_friendliness,waiting_time,improvement_feedback
2025-11-18 11:35:00,Always Healthy Hospital Manado,Male,47,9,4,5,4,4,4,5,4,3,3,4,4,4,4,service good
2025-11-07 10:09:00,Always Healthy Hospital Pekanbaru,Female,56,1,4,4,4,4,4,5,5,4,4,3,5,5,3,service good
2025-11-23 14:09:00,Always Healthy Hospital Denpasar,Male,24,6,3,4,4,4,4,4,4,3,3,2,3,4,4,improve Billing Process
2025-11-26 04:02:00,Always Healthy Hospital Jakarta,Female,63,10,4,3,3,4,4,3,3,3,3,4,3,5,4,service good
2025-11-19 09:17:00,Always Healthy Hospital Jakarta,Male,41,0,4,4,3,3,4,4,4,4,4,4,4,4,4,service good
2025-11-15 12:57:00,Always Healthy Hospital Bandung,Female,29,8,4,4,4,4,5,4,5,3,4,4,5,4,4,service good
2025-11-09 13:21:00,Always Healthy Hospital Denpasar,Male,36,10,4,4,3,4,4,3,3,4,3,4,5,4,3,service good
2025-11-14 19:11:00,Always Healthy Hospital Bogor,Female,25,7,3,4,4,3,4,3,4,4,3,3,4,4,3,service good
2025-11-21 07:26:00,Always Healthy Hospital Balikpapan,Male,50,2,4,5,4,4,3,4,5,4,5,4,4,4,4,service good
2025-11-07 07:31:00,Always Healthy Hospital Yogyakarta,Female,25,0,3,4,3,4,3,4,4,5,4,3,4,3,3,service good
2025-11-24 20:41:00,Always Healthy Hospital Surabaya,Male,34,7,3,4,4,4,4,3,3,4,4,3,4,4,4,service good
2025-11-27 04:39:00,Always Healthy Hospital Tangerang,Female,32,8,3,3,4,4,4,4,4,3,4,3,4,4,3,service good
2025-11-15 12:08:00,Always Healthy Hospital Bandung,Male,46,10,4,4,3,3,4,4,3,3,4,3,4,4,3,service good
2025-11-25 22:23:00,Always Healthy Hospital Manado,Female,60,2,4,4,3,4,4,4,4,4,4,3,4,3,4,service good
2025-11-16 19:56:00,Always Healthy Hospital Padang,Male,45,10,4,4,4,4,4,4,5,4,4,4,4,3,5,service good
2025-11-09 00:31:00,Always Healthy Hospital Balikpapan,Female,26,7,3,4,3,3,3,3,3,3,2,3,4,3,3,improve Emergency Response
2025-11-07 18:32:00,Always Healthy Hospital Tangerang,Male,64,8,3,4,3,3,4,4,3,5,4,3,3,3,3,service good
2025-11-27 05:29:00,Always Healthy Hospital Surabaya,Female,31,4,4,4,5,5,4,5,4,4,5,4,4,4,4,service good
2025-11-30 18:43:00,Always Healthy Hospital Padang,Male,48,8,4,3,4,4,4,3,3,4,4,3,5,3,4,service good
2025-11-09 12:35:00,Always Healthy Hospital Palembang,Female,45,8,3,4,3,3,3,4,4,4,4,3,4,3,4,service good
2025-11-26 20:32:00,Always Healthy Hospital Tangerang,Male,53,5,4,4,4,4,4,4,4,4,4,3,3,4,4,service good
2025-11-08 11:33:00,Always Healthy Hospital Balikpapan,Female,49,2,4,4,4,5,4,5,4,4,4,4,5,4,3,service good
2025-11-09 03:13:00,Always Healthy Hospital Bandung,Male,36,9,3,4,4,4,3,3,3,5,3,2,4,4,4,improve Billing Process
2025-11-05 10:13:00,Always Healthy Hospital Batam,Female,55,8,4,4,4,3,4,4,4,3,5,4,4,4,3,service good
2025-11-11 02:19:00,Always Healthy Hospital Semarang,Male,34,0,3,4,4,3,4,4,4,4,3,3,4,4,4,service good
2025-11-07 03:42:00,Always Healthy Hospital Pekanbaru,Female,45,8,4,3,4,3,4,5,4,5,4,4,3,3,4,service good
2025-11-21 18:02:00,Always Healthy Hospital Malang,Male,51,7,3,4,4,5,4,3,4,4,3,3,3,5,3,service good
2025-11-10 00:53:00,Always Healthy Hospital Tangerang,Female,65,8,4,4,4,4,4,3,4,4,4,4,5,4,3,service good
2025-11-02 09:51:00,Always Healthy Hospital Bogor,Male,30,8,4,4,4,4,3,3,4,4,4,3,4,3,3,service good
2025-11-22 18:55:00,Always Healthy Hospital Denpasar,Female,30,10,4,4,4,4,4,4,4,3,4,4,5,5,4,service good
2025-11-04 21:11:00,Always Healthy Hospital Tangerang,Male,35,3,4,4,4,4,4,4,3,3,4,4,3,3,4,service good
2025-11-11 18:29:00,Always Healthy Hospital Jakarta,Female,47,9,3,4,4,3,4,3,4,4,3,3,4,3,3,service good
2025-11-18 21:04:00,Always Healthy Hospital Palembang,Male,61,6,3,3,4,3,4,3,4,3,3,4,2,3,4,improve Facility Cleanliness
2025-11-09 10:07:00,Always Healthy Hospital Bogor,Female,36,10,4,3,4,3,4,4,4,4,4,4,4,4,4,service good
2025-11-25 06:11:00,Always Healthy Hospital Yogyakarta,Male,62,10,3,4,4,2,3,4,4,3,3,3,3,3,3,improve Registration
2025-11-17 11:43:00,Always Healthy Hospital Bandung,Female,24,9,4,4,3,4,3,4,3,3,3,3,4,3,3,service good
2025-11-11 14:21:00,Always Healthy Hospital Depok,Male,43,8,5,5,5,4,4,4,4,5,5,4,5,4,4,service good
2025-11-07 03:27:00,Always Healthy Hospital Bandung,Female,29,1,3,4,4,4,2,3,3,4,4,3,3,4,3,improve Doctor Consultation
2025-11-02 02:23:00,Always Healthy Hospital Semarang,Male,56,10,4,4,4,4,4,4,4,4,3,4,4,4,4,service good
2025-11-08 09:33:00,Always Healthy Hospital Balikpapan,Female,31,7,4,4,3,4,3,4,5,4,4,3,4,4,3,service good
2025-11-26 07:15:00,Always Healthy Hospital Banjarmasin,Male,42,10,4,4,4,4,3,3,4,4,4,3,3,3,3,service good
2025-11-23 05:47:00,Always Healthy Hospital Batam,Female,65,8,4,4,4,3,3,4,4,4,3,3,4,3,3,service good
2025-11-24 03:22:00,Always Healthy Hospital Bandung,Male,39,10,4,4,4,4,4,4,3,4,3,4,4,4,4,service good
2025-11-18 11:03:00,Always Healthy Hospital Tangerang,Female,55,0,3,4,5,4,4,3,5,4,4,4,4,3,4,service good
2025-11-20 09:43:00,Always Healthy Hospital Bekasi,Male,47,8,4,3,4,4,5,4,3,5,5,4,4,5,3,service good
2025-11-19 10:51:00,Always Healthy Hospital Malang,Female,35,8,4,4,4,4,4,5,4,4,4,4,5,3,3,service good
2025-11-25 23:54:00,Always Healthy Hospital Batam,Male,21,10,4,4,4,4,4,4,5,3,4,4,5,5,4,service good
2025-11-11 01:26:00,Always Healthy Hospital Palembang,Female,63,9,4,4,4,4,5,5,5,4,4,3,4,5,4,service good
2025-11-08 21:56:00,Always Healthy Hospital Semarang,Male,32,7,4,4,4,3,5,4,4,4,3,3,3,4,3,service good
2025-11-26 22:55:00,Always Healthy Hospital Balikpapan,Female,55,8,4,4,4,4,4,4,4,3,3,3,4,4,4,service good
2025-11-21 13:06:00,Always Healthy Hospital Malang,Male,65,9,4,4,3,4,4,4,3,4,4,5,3,4,3,service good
2025-11-16 04:25:00,Always Healthy Hospital Semarang,Female,36,2,3,4,4,3,4,4,3,4,5,4,4,4,4,service good
2025-11-08 18:01:00,Always Healthy Hospital Bekasi,Male,58,8,4,4,4,4,5,5,5,4,4,4,4,5,4,service good
2025-11-02 03:59:00,Always Healthy Hospital Pekanbaru,Female,38,10,4,4,4,3,4,4,4,4,4,4,4,4,3,service good
2025-11-05 03:11:00,Always Healthy Hospital Tangerang,Male,59,9,3,3,3,4,4,3,4,4,3,3,4,3,4,service good
2025-11-28 22:59:00,Always Healthy Hospital Makassar,Female,24,9,4,4,3,3,4,3,4,4,4,3,4,4,3,service good
2025-11-25 11:50:00,Always Healthy Hospital Depok,Male,22,7,4,4,4,5,5,4,4,3,3,4,4,5,4,service good
2025-11-07 23:31:00,Always Healthy Hospital Bogor,Female,26,3,4,3,4,4,5,4,4,4,4,5,4,5,4,service good
2025-11-27 16:28:00,Always Healthy Hospital Tangerang,Male,35,10,4,5,4,5,3,5,4,5,4,3,4,4,3,service good
2025-11-02 20:29:00,Always Healthy Hospital Batam,Female,24,9,5,4,4,4,4,4,4,4,3,4,3,4,3,service good
2025-11-18 18:23:00,Always Healthy Hospital Tangerang,Male,64,9,3,3,4,4,4,3,4,4,4,4,3,3,4,service good
2025-11-16 19:54:00,Always Healthy Hospital Yogyakarta,Female,34,7,3,3,4,4,4,4,5,4,3,4,4,4,3,service good
2025-11-24 20:03:00,Always Healthy Hospital Padang,Male,50,10,4,4,4,4,4,4,4,4,5,4,4,4,3,service good
2025-11-16 11:23:00,Always Healthy Hospital Semarang,Female,53,7,4,4,4,4,4,4,4,4,5,4,4,4,4,service good
2025-11-18 20:51:00,Always Healthy Hospital Padang,Male,44,5,3,4,4,4,3,4,4,3,4,4,4,4,4,service good
2025-11-15 08:38:00,Always Healthy Hospital Malang,Female,65,5,3,4,5,4,4,5,3,4,5,4,4,5,5,service good
2025-11-30 16:34:00,Always Healthy Hospital Manado,Male,52,10,4,4,4,4,3,4,4,4,4,4,4,4,4,service good
2025-11-17 15:09:00,Always Healthy Hospital Bekasi,Female,44,0,4,4,4,4,3,5,3,4,3,4,4,3,3,service good
2025-11-07 12:07:00,Always Healthy Hospital Banjarmasin,Male,62,10,3,4,4,4,5,3,4,4,4,4,3,4,4,service good
2025-11-15 13:56:00,Always Healthy Hospital Bekasi,Female,61,9,3,4,3,3,4,3,4,3,3,3,3,2,3,improve Staff Friendliness
2025-11-14 21:28:00,Always Healthy Hospital Depok,Male,44,6,3,3,3,3,3,3,4,3,4,3,3,5,3,service good
2025-11-08 18:56:00,Always Healthy Hospital Surabaya,Female,56,10,4,4,4,4,4,5,4,4,4,4,4,3,4,service good
2025-11-07 23:05:00,Always Healthy Hospital Banjarmasin,Male,29,8,4,4,3,3,4,4,4,4,4,3,5,3,4,service good
2025-11-26 17:01:00,Always Healthy Hospital Bandung,Female,50,6,4,3,4,3,3,4,3,4,3,4,4,4,4,service good
2025-11-20 03:27:00,Always Healthy Hospital Depok,Male,31,7,4,3,3,3,3,4,3,4,3,3,4,4,3,service good
2025-11-09 23:30:00,Always Healthy Hospital Banjarmasin,Female,27,4,3,4,5,4,4,4,3,4,3,3,4,4,4,service good
2025-11-24 20:33:00,Always Healthy Hospital Surabaya,Male,40,2,4,4,5,5,4,3,4,5,4,4,5,5,4,service good
2025-11-10 22:16:00,Always Healthy Hospital Balikpapan,Female,39,9,4,3,4,3,3,3,4,4,4,2,4,5,4,improve Billing Process
2025-11-13 17:20:00,Always Healthy Hospital Bandung,Male,63,10,4,3,4,4,4,4,4,4,4,3,5,4,4,service good
2025-11-15 13:44:00,Always Healthy Hospital Malang,Female,33,9,4,4,4,4,4,4,5,5,3,4,4,5,4,service good
2025-11-12 17:55:00,Always Healthy Hospital Bandung,Male,33,2,4,4,5,4,5,4,4,3,4,4,4,4,4,service good
2025-11-14 20:54:00,Always Healthy Hospital Semarang,Female,26,8,4,5,4,4,5,5,4,5,5,4,4,4,5,service good
2025-11-22 04:34:00,Always Healthy Hospital Jakarta,Male,65,9,4,4,4,4,4,4,4,4,3,3,5,3,4,service good
2025-11-28 22:56:00,Always Healthy Hospital Denpasar,Female,39,7,4,4,4,3,4,4,4,5,4,3,5,4,4,service good
2025-11-27 18:45:00,Always Healthy Hospital Palembang,Male,26,9,4,3,4,3,4,4,4,4,5,4,4,4,3,service good
2025-11-08 23:57:00,Always Healthy Hospital Bandung,Female,44,5,3,3,3,4,3,3,2,3,4,3,4,4,4,improve Pharmacy Service
2025-11-02 07:21:00,Always Healthy Hospital Manado,Male,51,7,4,5,5,5,5,5,5,5,4,5,5,5,4,service good
2025-11-05 07:09:00,Always Healthy Hospital Balikpapan,Female,51,8,4,4,4,4,4,5,4,3,4,3,4,4,3,service good
2025-11-16 18:33:00,Always Healthy Hospital Makassar,Male,62,9,3,3,3,4,3,3,4,3,4,3,3,3,3,service good
2025-11-06 12:38:00,Always Healthy Hospital Balikpapan,Female,47,9,4,4,4,4,3,4,3,4,4,4,5,3,4,service good
2025-11-13 17:14:00,Always Healthy Hospital Yogyakarta,Male,40,7,4,4,4,4,4,4,4,5,4,5,5,5,4,service good
2025-11-11 09:43:00,Always Healthy Hospital Depok,Female,44,9,4,3,4,4,4,4,4,3,4,4,4,3,3,service good
2025-11-23 09:53:00,Always Healthy Hospital Batam,Male,64,7,4,5,4,4,4,4,4,5,5,4,4,5,4,service good
2025-11-24 23:02:00,Always Healthy Hospital Pekanbaru,Female,55,9,4,4,4,4,4,5,3,5,5,3,4,4,4,service good
2025-11-06 15:43:00,Always Healthy Hospital Denpasar,Male,39,0,3,3,2,4,3,3,5,3,3,2,3,4,4,improve Billing Process
2025-11-10 21:27:00,Always Healthy Hospital Makassar,Female,22,7,4,4,4,4,4,4,4,4,4,4,4,3,3,service good
2025-11-05 11:29:00,Always Healthy Hospital Depok,Male,26,0,4,4,5,4,4,4,5,4,5,3,4,5,4,service good
2025-11-02 16:02:00,Always Healthy Hospital Balikpapan,Female,58,4,4,4,4,4,4,5,3,4,4,4,4,4,4,service good
2025-11-27 23:51:00,Always Healthy Hospital Semarang,Male,60,7,4,4,4,4,4,3,4,3,4,4,4,5,4,service good
2025-11-29 01:52:00,Always Healthy Hospital Tangerang,Female,62,7,4,4,4,3,4,4,4,4,5,4,4,4,4,service good
2025-11-08 15:49:00,Always Healthy Hospital Padang,Male,64,8,3,4,4,3,4,4,3,3,4,3,4,4,4,service good
2025-11-28 22:45:00,Always Healthy Hospital Yogyakarta,Female,28,0,4,4,4,3,4,4,4,4,4,3,4,4,3,service good
2025-11-11 12:46:00,Always Healthy Hospital Bekasi,Male,23,9,4,5,5,4,4,5,5,4,4,4,5,4,4,service good
2025-11-05 13:38:00,Always Healthy Hospital Yogyakarta,Female,41,9,4,4,4,4,4,4,3,4,4,3,4,3,4,service good
2025-11-20 08:30:00,Always Healthy Hospital Malang,Male,30,10,4,4,5,4,4,4,5,3,4,3,5,4,4,service good
2025-11-04 08:37:00,Always Healthy Hospital Bogor,Female,24,5,4,4,4,3,4,3,4,3,4,4,3,4,4,service good
2025-11-27 14:17:00,Always Healthy Hospital Bogor,Male,26,9,4,4,4,4,3,4,4,4,4,4,4,4,4,service good
2025-11-15 02:31:00,Always Healthy Hospital Bekasi,Female,26,8,4,4,4,4,4,5,5,4,4,4,4,5,4,service good
2025-11-06 10:30:00,Always Healthy Hospital Bandung,Male,41,0,4,4,4,4,4,4,4,4,5,4,3,4,5,service good
2025-11-13 02:07:00,Always Healthy Hospital Denpasar,Female,34,0,3,3,4,3,3,5,3,4,4,3,3,4,3,service good
2025-11-02 08:24:00,Always Healthy Hospital Palembang,Male,37,8,4,4,4,3,4,4,4,4,3,3,4,5,4,service good
2025-11-19 23:21:00,Always Healthy Hospital Bogor,Female,25,10,4,4,4,5,4,5,4,4,4,4,4,3,4,service good
2025-11-23 00:41:00,Always Healthy Hospital Manado,Male,24,3,3,3,3,3,4,2,3,2,3,3,4,3,4,"improve Nurse Service, Laboratory"
2025-11-08 09:07:00,Always Healthy Hospital Manado,Female,30,10,4,5,4,4,4,4,4,4,4,4,4,5,4,service good
2025-11-11 03:27:00,Always Healthy Hospital Denpasar,Male,25,6,4,4,4,4,3,4,4,4,3,3,4,4,4,service good
2025-11-25 03:35:00,Always Healthy Hospital Medan,Female,46,9,4,4,4,3,4,4,4,4,4,4,4,4,3,service good
2025-11-16 07:32:00,Always Healthy Hospital Depok,Male,25,9,4,4,3,5,3,4,3,4,3,4,4,4,4,service good
2025-11-28 19:58:00,Always Healthy Hospital Malang,Female,22,6,4,4,4,4,5,3,3,4,3,4,3,4,4,service good
2025-11-03 22:24:00,Always Healthy Hospital Batam,Male,45,1,4,3,4,4,4,4,4,4,4,4,4,5,3,service good
2025-11-01 15:55:00,Always Healthy Hospital Pekanbaru,Female,46,0,4,4,4,5,5,4,5,5,5,4,4,4,4,service good
2025-11-29 23:47:00,Always Healthy Hospital Manado,Male,59,3,3,3,3,3,4,5,3,4,4,3,3,3,3,service good
2025-11-07 15:31:00,Always Healthy Hospital Padang,Female,46,7,4,4,4,4,5,4,4,4,4,4,3,5,4,service good
2025-11-02 10:06:00,Always Healthy Hospital Denpasar,Male,34,7,5,4,4,5,4,4,5,5,5,4,5,4,4,service good
2025-11-26 09:14:00,Always Healthy Hospital Bogor,Female,27,8,4,4,4,4,4,5,4,3,4,4,4,4,4,service good
2025-11-14 07:38:00,Always Healthy Hospital Jakarta,Male,22,7,4,4,4,3,4,4,4,4,4,4,4,4,4,service good
2025-11-09 20:45:00,Always Healthy Hospital Bandung,Female,56,7,3,4,4,4,4,4,4,4,4,3,3,4,4,service good
2025-11-20 17:16:00,Always Healthy Hospital Yogyakarta,Male,40,9,3,3,3,3,3,3,3,4,4,4,4,4,3,service good
2025-11-14 20:24:00,Always Healthy Hospital Banjarmasin,Female,55,8,4,4,4,4,4,4,3,4,4,4,3,4,3,service good
2025-11-09 07:20:00,Always Healthy Hospital Tangerang,Male,65,7,3,5,4,4,4,3,3,3,4,4,3,4,4,service good
2025-11-29 01:09:00,Always Healthy Hospital Denpasar,Female,50,9,3,4,4,3,4,3,4,4,3,3,4,2,3,improve Staff Friendliness
2025-11-27 07:10:00,Always Healthy Hospital Bogor,Male,32,10,4,4,4,4,4,4,4,5,3,5,4,4,4,service good
2025-11-14 07:38:00,Always Healthy Hospital Makassar,Female,64,10,4,4,3,4,4,4,4,3,4,3,4,4,3,service good
2025-12-11 06:30:00,Always Healthy Hospital Manado,Male,41,0,4,4,3,4,3,3,4,4,3,4,4,3,3,service good
2025-12-02 03:52:00,Always Healthy Hospital Batam,Female,28,3,4,4,4,5,4,3,4,4,4,4,3,4,3,service good
2025-12-12 10:02:00,Always Healthy Hospital Yogyakarta,Male,40,9,4,4,4,4,4,4,4,4,4,4,4,4,3,service good
2025-12-27 14:14:00,Always Healthy Hospital Pekanbaru,Female,52,7,4,3,4,3,4,4,3,5,3,4,5,4,3,service good
2025-12-08 01:22:00,Always Healthy Hospital Bogor,Male,33,9,4,4,5,4,4,5,4,4,5,4,3,4,3,service good
2025-12-12 10:14:00,Always Healthy Hospital Denpasar,Female,55,10,4,4,4,4,5,4,4,4,4,4,4,4,3,service good
2025-12-21 01:31:00,Always Healthy Hospital Pekanbaru,Male,37,10,4,4,4,3,4,4,3,4,4,4,4,4,4,service good
2025-12-13 21:37:00,Always Healthy Hospital Pekanbaru,Female,38,10,4,4,5,5,4,5,5,5,3,5,4,3,4,service good
2025-12-07 07:46:00,Always Healthy Hospital Medan,Male,46,9,4,4,3,3,4,4,4,4,4,3,5,4,4,service good
2025-12-17 03:52:00,Always Healthy Hospital Bandung,Female,46,10,4,4,4,5,4,3,4,4,4,4,4,4,4,service good
2025-12-20 09:36:00,Always Healthy Hospital Manado,Male,31,8,4,4,4,4,5,4,5,4,5,4,3,4,4,service good
2025-12-01 05:40:00,Always Healthy Hospital Bandung,Female,28,10,3,4,4,3,4,4,5,4,3,4,4,3,3,service good
2025-12-13 06:50:00,Always Healthy Hospital Depok,Male,27,10,4,3,4,4,4,4,3,4,4,3,5,5,3,service good
2025-12-16 03:02:00,Always Healthy Hospital Surabaya,Female,44,9,4,5,4,4,4,4,3,3,4,5,3,4,4,service good
2025-12-04 12:41:00,Always Healthy Hospital Yogyakarta,Male,65,9,3,4,4,3,4,4,4,4,3,3,3,4,4,service good
2025-12-15 21:34:00,Always Healthy Hospital Pekanbaru,Female,55,9,3,3,4,3,4,4,4,3,3,3,4,3,3,service good
2025-12-04 16:41:00,Always Healthy Hospital Padang,Male,22,3,4,4,4,4,4,5,4,4,4,4,4,4,4,service good
2025-12-02 01:47:00,Always Healthy Hospital Surabaya,Female,54,8,4,3,4,4,3,4,3,4,4,3,3,3,3,service good
2025-12-19 09:39:00,Always Healthy Hospital Banjarmasin,Male,42,10,4,3,4,3,4,4,2,3,5,4,4,4,3,improve Pharmacy Service
2025-12-25 07:26:00,Always Healthy Hospital Manado,Female,37,10,5,5,5,5,5,5,5,5,4,4,4,5,5,service good
2025-12-12 05:41:00,Always Healthy Hospital Denpasar,Male,45,10,4,3,4,4,4,4,4,3,4,4,4,4,3,service good
2025-12-02 07:48:00,Always Healthy Hospital Bogor,Female,49,10,3,3,3,4,4,3,3,3,4,3,3,4,4,service good
2025-12-14 05:42:00,Always Healthy Hospital Yogyakarta,Male,39,5,4,4,4,5,4,3,4,3,4,3,3,4,3,service good
2025-12-28 12:08:00,Always Healthy Hospital Banjarmasin,Female,38,6,3,4,3,4,3,4,3,4,5,4,4,3,3,service good
2025-12-02 09:23:00,Always Healthy Hospital Manado,Male,64,10,4,3,3,3,3,4,3,4,5,3,2,5,3,improve Facility Cleanliness
2025-12-05 12:01:00,Always Healthy Hospital Jakarta,Female,35,7,5,4,4,5,3,4,4,5,4,4,5,5,4,service good
2025-12-08 09:18:00,Always Healthy Hospital Batam,Male,47,9,5,4,4,4,4,5,4,5,5,4,3,5,4,service good
2025-12-19 06:32:00,Always Healthy Hospital Bogor,Female,30,4,4,5,4,4,4,4,4,4,4,4,5,4,4,service good
2025-12-07 02:27:00,Always Healthy Hospital Bekasi,Male,51,5,4,4,4,4,4,4,3,5,4,4,4,4,4,service good
2025-12-22 14:29:00,Always Healthy Hospital Medan,Female,62,6,3,2,3,2,3,3,3,2,3,2,3,3,3,"improve Registration, Laboratory, Billing Process"
2025-12-26 23:24:00,Always Healthy Hospital Yogyakarta,Male,45,1,3,3,3,2,3,3,4,4,3,2,2,4,3,"improve Registration, Billing Process, Facility Cleanliness"
2025-12-29 04:49:00,Always Healthy Hospital Manado,Female,63,7,4,5,5,4,4,5,4,4,4,4,5,5,4,service good
2025-12-29 10:07:00,Always Healthy Hospital Banjarmasin,Male,64,7,4,4,3,4,4,3,4,4,3,3,3,3,4,service good
2025-12-20 17:28:00,Always Healthy Hospital Yogyakarta,Female,37,9,3,3,4,3,3,3,3,4,4,3,4,4,3,service good
2025-12-10 04:10:00,Always Healthy Hospital Manado,Male,23,7,4,5,4,5,5,4,3,4,3,4,4,5,5,service good
2025-12-12 16:15:00,Always Healthy Hospital Pekanbaru,Female,65,7,5,4,5,4,5,4,5,5,3,4,4,5,4,service good
2025-12-10 03:59:00,Always Healthy Hospital Palembang,Male,54,8,4,4,4,3,4,3,4,3,4,4,4,4,3,service good
2025-12-09 09:14:00,Always Healthy Hospital Bogor,Female,50,10,4,4,4,4,4,4,5,5,3,4,4,4,4,service good
2025-12-07 00:36:00,Always Healthy Hospital Bogor,Male,57,10,4,5,4,5,3,4,4,4,4,4,4,4,3,service good
2025-12-13 09:11:00,Always Healthy Hospital Balikpapan,Female,32,8,4,3,4,4,3,4,3,4,3,3,3,4,4,service good
2025-12-28 23:10:00,Always Healthy Hospital Balikpapan,Male,60,8,4,3,3,3,4,3,3,3,5,3,3,4,3,service good
2025-12-24 02:33:00,Always Healthy Hospital Banjarmasin,Female,39,9,4,3,4,3,4,3,4,3,3,4,4,4,3,service good
2025-12-09 04:22:00,Always Healthy Hospital Manado,Male,48,10,4,4,4,4,4,4,4,4,4,4,5,4,4,service good
2025-12-21 03:24:00,Always Healthy Hospital Depok,Female,21,0,4,4,5,4,5,5,4,5,5,4,4,4,4,service good
2025-12-14 03:37:00,Always Healthy Hospital Surabaya,Male,62,1,3,3,4,3,4,3,3,3,3,3,3,3,3,service good
2025-12-16 11:34:00,Always Healthy Hospital Balikpapan,Female,50,8,4,4,4,4,4,5,4,5,5,4,4,4,3,service good
2025-12-20 20:52:00,Always Healthy Hospital Bekasi,Male,32,9,4,5,5,4,4,3,4,4,3,4,4,4,4,service good
2025-12-21 12:19:00,Always Healthy Hospital Yogyakarta,Female,56,9,4,3,3,4,3,4,4,3,4,3,4,5,3,service good
2025-12-03 05:48:00,Always Healthy Hospital Palembang,Male,53,7,4,5,4,4,4,4,4,4,4,3,3,4,4,service good
2025-12-28 00:00:00,Always Healthy Hospital Bandung,Female,26,10,4,3,3,4,4,4,4,4,3,3,4,3,3,service good
2025-12-31 21:17:00,Always Healthy Hospital Medan,Male,29,8,4,4,5,4,4,4,4,4,4,3,4,4,5,service good
2025-12-12 14:55:00,Always Healthy Hospital Banjarmasin,Female,49,9,4,5,4,4,4,4,4,5,4,4,4,5,3,service good
2025-12-28 03:47:00,Always Healthy Hospital Bandung,Male,38,8,5,4,5,5,5,5,5,4,5,4,5,4,4,service good
2025-12-09 10:24:00,Always Healthy Hospital Balikpapan,Female,26,8,4,4,3,3,4,3,4,4,3,3,4,3,4,service good
2025-12-27 07:16:00,Always Healthy Hospital Denpasar,Male,41,7,5,5,4,4,4,5,4,5,4,4,4,4,4,service good
2025-12-26 23:10:00,Always Healthy Hospital Yogyakarta,Female,61,9,4,4,4,4,3,3,4,4,4,4,4,3,3,service good
2025-12-24 21:09:00,Always Healthy Hospital Bogor,Male,43,5,4,4,4,4,3,4,4,3,5,3,3,4,4,service good
2025-12-03 08:14:00,Always Healthy Hospital Bekasi,Female,56,9,4,4,4,4,4,4,4,5,4,3,4,5,3,service good
2025-12-14 07:08:00,Always Healthy Hospital Makassar,Male,47,3,3,4,4,3,3,3,3,4,4,3,4,3,3,service good
2025-12-17 14:03:00,Always Healthy Hospital Malang,Female,51,9,3,4,4,3,3,3,4,5,3,3,3,4,3,service good
2025-12-26 11:18:00,Always Healthy Hospital Depok,Male,56,9,3,3,4,3,4,4,4,4,4,3,3,3,4,service good
2025-12-04 13:01:00,Always Healthy Hospital Malang,Female,23,8,4,4,4,4,5,4,4,5,4,3,3,4,4,service good
2025-12-06 15:08:00,Always Healthy Hospital Jakarta,Male,52,7,5,4,4,4,4,4,4,4,4,3,4,4,4,service good
2025-12-13 12:21:00,Always Healthy Hospital Pekanbaru,Female,28,10,3,4,3,3,3,4,3,4,4,3,3,4,4,service good
2025-12-06 00:05:00,Always Healthy Hospital Palembang,Male,45,7,4,3,5,5,4,3,4,5,4,3,5,4,4,service good
2025-12-18 15:12:00,Always Healthy Hospital Bekasi,Female,53,10,4,4,3,4,4,4,4,4,4,3,4,3,4,service good
2025-12-24 18:16:00,Always Healthy Hospital Balikpapan,Male,32,8,4,4,4,3,5,4,4,3,4,3,4,3,4,service good
2025-12-09 23:13:00,Always Healthy Hospital Yogyakarta,Female,63,10,4,5,4,5,5,5,5,4,4,4,4,3,4,service good
2025-12-24 10:33:00,Always Healthy Hospital Denpasar,Male,52,5,4,4,4,4,3,4,3,4,5,4,4,4,4,service good
2025-12-23 06:10:00,Always Healthy Hospital Balikpapan,Female,56,8,4,5,5,4,3,4,5,5,4,4,4,4,4,service good
2025-12-31 16:56:00,Always Healthy Hospital Jakarta,Male,24,9,4,5,4,5,4,4,4,5,5,3,4,5,5,service good
2025-12-05 14:27:00,Always Healthy Hospital Makassar,Female,42,10,3,4,4,4,5,3,4,4,4,4,4,4,3,service good
2025-12-27 22:32:00,Always Healthy Hospital Semarang,Male,26,5,3,3,3,3,3,3,3,3,3,4,3,3,4,service good
2025-12-09 01:24:00,Always Healthy Hospital Jakarta,Female,56,6,4,4,4,4,5,5,4,4,5,4,4,5,4,service good
2025-12-30 19:56:00,Always Healthy Hospital Padang,Male,51,7,3,4,4,4,4,3,3,4,3,3,4,4,3,service good
2025-12-08 04:54:00,Always Healthy Hospital Pekanbaru,Female,63,9,4,4,3,4,4,3,4,5,4,3,4,3,4,service good
2025-12-27 15:59:00,Always Healthy Hospital Tangerang,Male,48,9,4,4,4,4,4,4,4,4,5,3,3,3,4,service good
2025-12-23 07:12:00,Always Healthy Hospital Yogyakarta,Female,57,2,3,3,3,3,2,3,3,3,2,2,3,3,3,"improve Doctor Consultation, Emergency Response, Billing Process"
2025-12-06 06:18:00,Always Healthy Hospital Surabaya,Male,47,9,4,4,3,4,4,4,4,4,4,3,3,4,5,service good
2025-12-01 11:12:00,Always Healthy Hospital Jakarta,Female,21,10,4,3,4,5,4,5,4,4,4,4,4,4,4,service good
